GEOID,houseValue
6059075004,161800
6059075100,211100
6059075201,165300
6059075202,170800
6059075301,272e3
6059075302,190600
6059075303,35e4
6059075401,238e3
6059075403,205500
6059075404,224e3
6059075405,249100
6059075504,293700
6059075505,164900
6059075506,260600
6059075507,248800
6059075512,220700
6059075513,208800
6059075514,167300
6059075515,197300
6059075603,284200
6059075604,463100
6059075605,376300
6059075606,59e4
6059075607,289700
6059075701,304e3
6059075702,333500
6059075703,373100
6059075805,246700
6059075806,240100
6059075807,275e3
6059075808,282300
6059075809,640600
6059075810,507500
6059075811,264300
6059075812,244900
6059075813,355200
6059075814,466400
6059075815,219e3
6059075816,222700
6059075901,247700
6059075902,232300
6059076000,174800
6059076101,193200
6059076102,195300
6059076103,200200
6059076201,231700
6059076202,224600
6059076204,214800
6059076205,236200
6059076206,250900
6059076208,245200
6059086301,188e3
6059086303,188900
6059086304,223e3
6059086305,238600
6059086306,225e3
6059086402,210700
6059086404,187400
6059086405,175300
6059086406,229500
6059086407,206100
6059086501,175300
6059086502,162800
6059086601,170700
6059086602,184700
6059086701,181e3
6059086702,159500
6059086801,186100
6059086802,181300
6059086803,213600
6059086901,2e5
6059086902,217500
6059086903,199400
6059087001,208400
6059087002,192900
6059087101,216700
6059087102,181300
6059087103,199300
6059087105,193500
6059087106,188500
6059087200,224700
6059087300,186600
6059087401,173900
6059087403,181900
6059087404,187800
6059087405,178100
6059087501,176700
6059087503,191700
6059087504,188600
6059087601,225e3
6059087602,204700
6059087701,192800
6059087703,179900
6059087704,198300
6059087801,188600
6059087802,151200
6059087803,182400
6059087805,182800
6059087806,180400
6059087901,184700
6059087902,170800
6059088001,199800
6059088002,222100
6059088101,130300
6059088104,210400
6059088105,196800
6059088106,167900
6059088107,181e3
6059088201,222e3
6059088202,207500
6059088203,199800
6059088301,196400
6059088302,224100
6059088401,191600
6059088402,180500
6059088403,170800
6059088501,187e3
6059088502,183100
6059088601,160900
6059088602,182e3
6059088701,226100
6059088702,196400
6059088801,164900
6059088802,185200
6059088901,177800
6059088902,189e3
6059088903,190300
6059088904,227500
6059088905,184300
6059089001,164700
6059089003,179400
6059089004,155500
6059089102,171e3
6059089104,195500
6059089105,158300
6059089106,204800
6059089107,185900
6059099202,186800
6059099203,199600
6059099204,242700
6059099212,225e3
6059099214,247e3
6059099215,251300
6059099216,259900
6059099217,403200
6059099220,270500
6059099222,234800
6059099223,285200
6059099224,292800
6059099225,310100
6059099226,298800
6059099227,252700
6059099229,269300
6059099230,237100
6059099231,357e3
6059099232,298600
6059099233,276500
6059099234,276300
6059099235,238600
6059099237,306700
6059099238,368200
6059099239,370100
6059099240,353400
6059099241,241700
6059099242,256900
6059099243,294200
6059099244,290600
6059099245,345800
6059099246,35e4
6059099247,165200
6059099248,140600
6059099249,19e4
6059099250,330900
6059099251,325200
6059099305,247200
6059099306,344800
6059099307,270300
6059099308,660500
6059099309,342400
6059099310,468800
6059099311,452600
6059099402,281800
6059099404,343900
6059099405,278200
6059099406,334500
6059099407,272300
6059099408,261300
6059099410,294e3
6059099411,238100
6059099412,336800
6059099413,356e3
6059099415,404200
6059099416,169600
6059099417,339300
6059099502,0
6059099504,450600
6059099506,625e3
6059099508,223900
6059099509,100200
6059099510,77200
6059099511,572e3
6059099512,426500
6059099513,578700
6059099514,614400
6059099601,221900
6059099602,248e3
6059099603,247200
6059099604,260500
6059099605,289e3
6059099701,188800
6059099702,236700
6059099703,268800
6059099801,196900
6059099802,167900
6059099803,196300
6059099902,212800
6059099903,198500
6059099904,204500
6059099905,219200
6059099906,272700
6087100100,430100
6087100200,357300
6087100300,524600
6087100400,156300
6087100500,445e3
6087100600,405e3
6087100700,423600
6087100800,355600
6087100900,449400
6087101000,351100
6041101100,525700
6087101100,403500
6037101110,152300
6037101120,24e4
6041101200,354200
6087101200,441600
6037101210,137800
6037101220,143500
6037101300,229400
6037101400,220400
6041102100,451200
6037102101,263700
6037102102,199600
6041102201,361700
6041103100,428400
6037103101,201800
6037103102,161700
6037103200,212600
6041103200,375100
6037103300,33e4
6037103400,183100
6041104101,382400
6041104102,259800
6037104103,160900
6037104104,159100
6037104105,129900
6037104106,156500
6037104107,175800
6041104200,429e3
6037104201,137600
6037104202,148600
6041104300,514200
6037104310,143500
6037104320,138900
6037104401,144900
6037104402,140500
6037104500,142800
6037104610,136100
6037104620,137100
6037104701,135300
6037104702,141e3
6037104810,134e3
6037104820,154200
6041105000,451100
6041106001,321700
6041106002,391600
6037106010,200600
6037106020,173400
6037106111,180100
6037106112,158600
6037106113,164200
6037106114,125500
6037106402,181100
6037106403,151e3
6037106404,103300
6037106510,242700
6037106520,152500
6037106602,28e4
6037106603,343900
6037106604,177700
6037106605,174200
6037106606,0
6037106641,295e3
6037106642,270100
6037106643,473e3
6041107000,456100
6037107010,153100
6037107020,150300
6041108100,444100
6037108101,310400
6037108102,337100
6037108103,446600
6037108104,338100
6037108200,360700
6041108200,447400
6041109000,486800
6037109100,178800
6037109200,196600
6037109300,182200
6037109400,168800
6037109500,145900
6037109601,181700
6037109602,182800
6037109700,189900
6037109800,186200
6059110001,231400
6059110003,233300
6059110004,245100
6059110005,264100
6059110006,390500
6059110007,382100
6059110008,382100
6059110010,242100
6059110011,243500
6059110012,370100
6059110014,211e3
6059110015,297100
6041110100,623400
6087110100,186500
6059110102,277700
6059110104,272800
6059110106,202e3
6059110108,370700
6059110109,263300
6059110110,209200
6059110111,243600
6059110113,238200
6059110114,229600
6059110115,282700
6059110116,307600
6059110117,286300
6059110118,467300
6041110200,655800
6087110200,265100
6059110201,195200
6059110202,217300
6059110203,192100
6087110300,189800
6059110301,212500
6059110302,19e4
6059110303,202800
6059110304,212800
6087110400,187500
6059110401,191e3
6059110402,203800
6059110500,177500
6087110501,216900
6087110502,236e3
6087110600,235800
6059110603,163400
6059110604,248500
6059110605,269200
6059110606,202700
6059110607,172200
6087110700,238800
6041111000,479e3
6037111100,196300
6037111201,256300
6037111202,211400
6037111203,272200
6037111204,371500
6037111301,212700
6037111302,263300
6037111400,220300
6041112100,419200
6041112200,375e3
6041113000,418800
6037113100,360300
6037113202,294e3
6037113211,218700
6037113212,234500
6037113213,233800
6037113231,291900
6037113232,293200
6037113233,190400
6037113234,203700
6037113301,413600
6037113303,230800
6037113321,162200
6037113322,278100
6037113401,194900
6037113421,187500
6037113422,182800
6041114100,437e3
6041114200,410500
6041115000,553800
6037115101,405900
6037115102,308900
6037115201,249900
6037115202,199500
6037115301,304200
6037115302,190200
6037115401,305700
6037115402,195300
6041116000,487e3
6041117000,586400
6037117100,176100
6037117200,218500
6037117301,210800
6037117302,243600
6037117303,207200
6037117404,219500
6037117405,97900
6037117406,170800
6037117510,123500
6037117520,162800
6037117530,105700
6041118100,1000001
6041118200,619300
6037119000,153300
6037119100,139800
6041119100,993600
6037119200,157900
6041119200,673200
6037119310,99200
6037119320,153100
6037119330,115400
6037119340,149400
6037119400,152700
6037119700,163100
6037119800,154900
6037119900,153e3
6041120000,671800
6037120010,140800
6037120020,161200
6037120030,142700
6037120101,160100
6037120102,113900
6087120200,435700
6037120300,145800
6087120301,337800
6087120302,276100
6037120400,169100
6087120400,288400
6087120500,419500
6087120600,309100
6087120700,295200
6087120800,498500
6087120900,437900
6087121000,613100
6037121010,165600
6037121020,157300
6037121100,155e3
6041121100,598500
6087121100,554700
6041121200,523300
6087121200,494700
6037121210,156400
6037121220,157100
6087121300,387500
6087121401,317400
6087121402,329800
6087121403,297600
6087121500,435800
6037121600,186200
6087121600,423200
6087121700,362e3
6037121800,153600
6087121800,432800
6037121900,161700
6037122000,179600
6041122000,0
6087122001,447700
6087122002,460300
6087122003,383700
6087122100,318900
6037122110,137100
6037122120,153300
6037122200,145200
6087122201,460900
6087122202,443900
6087122203,437e3
6087122300,439400
6087122400,428800
6037122410,159300
6037122420,160800
6087122500,246400
6041123000,1000001
6037123010,148100
6037123020,143100
6087123100,307200
6037123103,151300
6037123104,173100
6037123203,157e3
6037123204,186700
6037123205,161900
6037123206,149600
6087123300,447900
6037123301,170300
6037123303,167300
6037123304,185300
6037123410,174800
6037123420,170200
6037123510,231600
6037123520,202500
6037123601,232200
6037123602,25e4
6037123700,184600
6037123800,256900
6037123900,193500
6037124000,366700
6041124100,995100
6037124101,153400
6037124102,207900
6041124200,1000001
6037124201,165400
6037124202,142900
6037124300,167400
6037124400,285300
6037124500,3e5
6037124600,321e3
6037124700,364600
6037124901,224300
6041125000,856800
6037125100,323500
6037125200,281800
6037125310,186900
6037125320,130300
6037125400,274300
6037125500,271700
6037125600,379200
6041126100,763e3
6041126200,608300
6041127000,820100
6037127101,179500
6037127102,180400
6037127210,171e3
6037127220,164900
6037127300,178700
6037127400,171700
6037127510,171800
6037127520,0
6037127601,222900
6037127602,173200
6037127710,233200
6037127801,172500
6037127802,183e3
6037127910,182100
6037127920,183900
6037128100,19e4
6041128100,590300
6041128200,643100
6037128210,122800
6037128220,201600
6037128302,141800
6037128303,112500
6037128400,212e3
6037128500,261900
6037128600,278300
6037128702,304700
6037128800,269400
6037128910,273700
6041129000,325800
6041130200,757e3
6041131000,880600
6037131010,207800
6037131020,162800
6037131100,179300
6037131200,184500
6037131300,169300
6037131400,166300
6037131600,175800
6037131700,158100
6037131800,166800
6037131900,167100
6037132000,191100
6037132100,180300
6041132100,592600
6041132200,474400
6037132300,167500
6037132500,149400
6037132700,180200
6037132900,225900
6037133000,16e4
6041133000,459700
6037133100,201700
6037134000,168e3
6037134101,211900
6037134103,191700
6037134104,254500
6037134201,191100
6037134302,216500
6037134303,186400
6037134304,215700
6037134305,112500
6037134306,188200
6037134401,370500
6037134421,331300
6037134422,261800
6037134510,153200
6037134520,115700
6037134710,182900
6037134720,174800
6037134800,176600
6037134901,220300
6037134902,191100
6037135102,244800
6037135111,216900
6037135112,203500
6037135201,248500
6037135202,234100
6037135203,255e3
6037137000,362e3
6037137102,284400
6037137201,279500
6037137301,374200
6037137302,384300
6037137401,321600
6037137402,370100
6037137501,559500
6037137502,272900
6037137504,598900
6037138000,358300
6037139000,216200
6037139200,197300
6037139301,300700
6037139302,133600
6037139303,161900
6037139400,540300
6037139501,25e4
6037139502,271200
6037139600,731600
6037139701,475200
6037139702,648200
6037139703,739800
6037139801,621600
6037139802,630500
6037141100,388200
6037141200,414100
6037141301,406300
6037141302,347400
6037141400,464300
6037141500,726200
6037141600,579100
6037141700,592300
6037143100,492700
6037143200,417400
6037143300,367600
6037143400,397e3
6037143500,408600
6037143601,350500
6037143602,297500
6037143700,462200
6037143800,548100
6037143901,595200
6037143902,602600
6097150100,453100
6097150201,377700
6097150202,318800
6097150302,249400
6097150303,296200
6097150304,258900
6097150500,368200
6097150601,247400
6097150602,255300
6097150603,246300
6097150605,315600
6097150606,330900
6097150701,286700
6097150702,363100
6097150800,327e3
6097150901,245400
6097150902,340900
6097151000,405800
6097151100,444900
6097151201,349e3
6097151203,226500
6097151204,236700
6097151301,207700
6097151305,203500
6097151306,207100
6097151307,265800
6097151308,273400
6097151309,252100
6097151310,221600
6097151311,275e3
6097151401,170900
6097151402,216500
6097151502,270100
6097151503,395400
6097151504,249700
6097151600,298e3
6097151700,246700
6097151800,226e3
6097151900,188900
6097152000,252300
6097152100,220700
6097152201,219200
6097152202,264200
6097152203,268300
6097152300,286900
6097152400,44e4
6097152501,237700
6097152502,237e3
6097152600,358300
6097152701,290600
6097152702,309600
6097152801,239e3
6097152802,165600
6097152901,275700
6097152903,208400
6097152904,242100
6097153001,210800
6097153002,176700
6097153003,183500
6097153005,251200
6097153006,219500
6097153101,172300
6097153102,183500
6097153200,255400
6097153300,217100
6097153401,301e3
6097153403,324800
6097153404,359200
6097153501,379400
6097153502,404900
6097153600,403600
6097153703,18e4
6097153704,196800
6097153705,220600
6097153706,308100
6097153801,254e3
6097153802,280100
6097153803,261600
6097153901,273600
6097153902,262200
6097153903,279800
6097154000,474500
6097154100,308e3
6097154200,214800
6097154301,333600
6097154302,413900
6037181000,254800
6037181300,241500
6037181400,189900
6037181500,187900
6037181600,2e5
6037183101,156800
6037183102,208400
6037183210,173600
6037183220,141700
6037183300,150900
6037183400,161800
6037183510,144400
6037183520,152300
6037183610,139500
6037183620,175300
6037183700,167800
6037183810,156e3
6037183820,145300
6037185100,209700
6037185201,182900
6037185202,188300
6037185310,160800
6037185320,165200
6037186100,188400
6037186200,185600
6037186300,189900
6037186401,133800
6037186402,172100
6037187100,192500
6037187200,154500
6037187300,262900
6037188100,195e3
6037188200,518e3
6037188300,218200
6037189100,379400
6037189200,556500
6037189300,660100
6037189400,456100
6037189500,393100
6037189600,451600
6037189701,573300
6037189702,602300
6037189800,536800
6037189901,418400
6037189902,203100
6037190100,429600
6037190200,35e4
6037190301,238600
6037190400,0
6037190510,253600
6037190520,243200
6037190700,176900
6037190800,188800
6037190901,194200
6037190902,183e3
6037191000,225e3
6037191110,173300
6037191120,242700
6037191201,236100
6037191203,229700
6037191204,227700
6037191300,219300
6037191410,115900
6037191420,221900
6037191500,205600
6037191610,241700
6037191620,206100
6037191710,198500
6037191720,182500
6037191810,0
6037191820,187500
6037191900,347900
6037192000,342600
6037192300,440200
6037192410,358300
6037192420,186700
6037192510,175900
6037192520,185300
6037192610,142600
6037192620,165600
6037192700,158700
6037194100,732e3
6037194200,622e3
6037194300,1000001
6037194400,398200
6037194500,435900
6037195100,434400
6037195200,369400
6037195300,233600
6037195400,335900
6037195500,283200
6037195600,181400
6037195710,177100
6037195720,180100
6037195801,186400
6037195802,181300
6037195900,199800
6037197110,190100
6037197200,167800
6037197300,187500
6037197410,207200
6037197420,184700
6037197500,195600
6037197600,153600
6037197700,155400
6037199000,146200
6037199110,122100
6037199120,174600
6037199201,159400
6037199202,127500
6037199300,169e3
6037199400,150700
6037199700,161700
6037199800,157600
6037199900,162500
6055200201,198100
6055200202,196400
6055200203,189400
6055200300,200500
6055200400,268400
6055200501,185e3
6055200502,211600
6055200503,179500
6055200600,234800
6055200701,214e3
6055200702,287e3
6055200703,328300
6055200801,203400
6055200802,244100
6055200900,0
6055201001,178300
6055201002,218800
6055201100,359600
6037201110,146700
6037201120,161400
6037201200,174e3
6055201200,281900
6055201300,318800
6037201301,159800
6037201302,176700
6055201400,473800
6037201401,14e4
6037201402,154100
6055201500,625e3
6037201501,160100
6037201503,138400
6037201504,142400
6037201600,155200
6055201600,453600
6037201700,147200
6055201700,384400
6055201800,158600
6055201900,465800
6055202000,273100
6037203100,150300
6037203200,129500
6037203300,108300
6037203500,160100
6037203600,149500
6037203710,177200
6037203720,143600
6037203800,140600
6037203900,148400
6037204110,139300
6037204120,157600
6037204200,168500
6037204300,143500
6037204410,166600
6037204420,166700
6037204600,148500
6037204700,156900
6037204810,157300
6037204820,168300
6037204910,159700
6037204920,149400
6037205110,0
6037205120,137500
6037206010,142900
6037206020,0
6037206030,314300
6037206040,143100
6037206050,35e4
6037206200,35e4
6037206300,97800
6037207100,137200
6037207300,187500
6037207400,0
6037207500,875e3
6037207710,0
6037207900,636400
6037208000,152400
6037208300,164300
6037208400,149700
6037208500,212500
6037208610,182e3
6037208620,195500
6037208710,0
6037208720,253100
6037208800,170800
6037208902,0
6037208903,0
6037208904,79400
6037209101,275e3
6037209102,0
6037209200,0
6037209300,225e3
6037209401,187500
6037209402,0
6037209403,35e4
6037209510,0
6037209520,2e5
6037209810,162500
6037209820,159100
6037210010,79300
6037211000,715300
6037211110,235300
6037211120,225e3
6037211200,128600
6037211310,162500
6037211320,0
6037211410,273100
6037211420,265400
6037211500,537300
6037211701,577800
6037211702,42e4
6037211801,356300
6037211802,41e4
6037211910,0
6037211920,0
6037212100,151800
6037212202,185200
6037212203,0
6037212204,187500
6037212303,0
6037212304,0
6037212305,158900
6037212306,0
6037212410,0
6037212420,232500
6037212500,9999
6037212610,288200
6037212620,413600
6037212700,369100
6037212800,194e3
6037212900,266700
6037213100,285100
6037213201,207900
6037213202,162200
6037213310,161900
6037213320,175e3
6037213401,252300
6037213402,29600
6037214000,493700
6037214100,735700
6037214400,875e3
6037214500,310500
6037214600,440200
6037214700,494600
6037214800,525800
6037214900,413600
6037215100,275e3
6037216100,358200
6037216200,367200
6037216300,451600
6037216400,270300
6037216700,290700
6037216800,496100
6037216900,261500
6037217000,348200
6037217100,221200
6037217200,265e3
6037218110,245500
6037218120,244600
6037218210,176700
6037218220,263600
6037218300,168600
6037218400,164e3
6037218500,151500
6037218600,156300
6037218700,207800
6037218800,188900
6037218900,207300
6037219010,154300
6037219020,153800
6037219300,143400
6037219500,183500
6037219700,147800
6037219800,142800
6037219900,135600
6037220000,153100
6037220100,214200
6037221110,187500
6037221120,154700
6037221210,186100
6037221220,155700
6037221301,258900
6037221302,255400
6037221400,256500
6037221500,175500
6037221600,173900
6037221710,181300
6037221810,158900
6037221820,198200
6037221900,155600
6037222000,153400
6037222100,163100
6037222200,184900
6037222500,150600
6037222600,159500
6037222700,0
6037224010,193300
6037224020,135600
6037224200,164100
6037224310,152800
6037224320,215700
6037224410,183800
6037224420,189400
6037224600,157500
6037224700,256300
6037226000,174800
6037226410,177500
6037226420,147600
6037226700,146700
6037227010,185100
6037227020,162200
6037228100,128500
6037228210,131300
6037228220,122600
6037228310,145200
6037228320,121500
6037228410,137900
6037228420,141400
6037228500,134200
6037228600,137600
6037228710,137700
6037228720,127200
6037228800,138900
6037228900,139600
6037229100,137600
6037229200,134500
6037229300,160300
6037229410,144e3
6037229420,131700
6037231100,145800
6037231210,143800
6037231220,141600
6037231300,156100
6037231400,150700
6037231500,145400
6037231600,154900
6037231710,162500
6037231720,146800
6037231800,147800
6037231900,156e3
6037232110,115900
6037232120,154600
6037232200,152500
6037232300,143900
6037232400,150500
6037232500,136900
6037232600,138400
6037232700,135800
6037232800,137800
6037234000,185500
6037234200,194100
6037234300,218100
6037234500,144900
6037234600,151200
6037234700,143100
6037234800,132100
6037234900,148e3
6037235100,176100
6037235201,155400
6037235202,169400
6037236000,242700
6037236100,188900
6037236201,95e3
6037236202,0
6037236400,317e3
6037237100,141600
6037237200,137800
6037237300,135600
6037237400,130400
6037237500,140700
6037237600,131700
6037237710,144800
6037237720,138e3
6037237800,139100
6037237900,156700
6037238000,157700
6037238100,159700
6037238200,145700
6037238310,161300
6037238320,138700
6037238400,158300
6037239200,142500
6037239310,169900
6037239320,164900
6037239330,143100
6037239500,133200
6037239600,135500
6037239700,131300
6037239800,132700
6037240010,134100
6037240020,131300
6037240200,129300
6037240300,135e3
6037240400,131500
6037240500,125200
6037240600,129100
6037240700,125500
6037240800,133700
6037240900,129100
6037241000,137200
6037241110,143600
6037241120,140200
6037241200,140900
6037241300,154200
6037241400,125400
6037242000,131300
6037242100,0
6037242200,132e3
6037242300,107300
6037242600,118800
6037242700,117800
6037243000,117600
6037243100,125800
6095250101,207600
6095250102,246900
6095250200,149300
6095250300,129900
6095250400,132400
6095250501,148800
6095250502,183300
6095250601,127600
6095250603,233900
6095250701,116600
6095250702,195500
6095250800,275e3
6095250900,135600
6095251000,146500
6095251100,126500
6095251200,137100
6095251300,173200
6095251400,166e3
6095251500,134600
6095251600,138600
6095251701,138500
6095251702,119900
6095251802,113500
6095251803,148100
6095251804,160600
6095251901,156e3
6095251902,152100
6095251903,173100
6095252000,309500
6095252102,194200
6095252103,237100
6095252104,319100
6095252105,283300
6095252106,287400
6095252107,250700
6095252108,270600
6095252201,344500
6095252202,197700
6095252305,225e3
6095252306,207100
6095252307,270600
6095252308,166200
6095252309,192100
6095252401,124e3
6095252402,144900
6095252501,120100
6095252502,115500
6095252604,145800
6095252605,148100
6095252606,132600
6095252607,129800
6095252608,133600
6095252609,145200
6095252702,195100
6095252703,159100
6095252704,144400
6095252705,156900
6095252706,160600
6095252707,157200
6095252800,137500
6095252902,199100
6095252903,325600
6095252904,256e3
6095252907,184900
6095252908,165400
6095252909,180300
6095252910,185e3
6095253000,0
6095253101,164e3
6095253105,139600
6095253106,146500
6095253107,145700
6095253108,167700
6095253201,207300
6095253202,234500
6095253203,143500
6095253300,207e3
6095253401,183100
6095253402,145800
6095253500,162900
6037261101,695800
6037261102,955400
6037261200,680800
6037262100,1000001
6037262200,1000001
6037262301,923900
6037262302,1000001
6037262303,1000001
6037262400,1000001
6037262500,785100
6037262601,666300
6037262602,906100
6037262701,788900
6037262702,1000001
6037262800,1000001
6037264000,1000001
6037264101,845700
6037264301,342500
6037264302,633e3
6037265100,1000001
6037265200,1000001
6037265301,236400
6037265303,0
6037265304,0
6037265305,0
6037265410,672600
6037265420,854100
6037265510,701500
6037265520,461800
6037265600,634200
6037265700,780600
6037267100,525300
6037267200,517e3
6037267300,223500
6037267401,795500
6037267402,225e3
6037267501,326e3
6037267502,318700
6037267600,284900
6037267700,323500
6037267800,438400
6037267900,569600
6037269000,656400
6037269100,501600
6037269300,631700
6037269500,583800
6037269600,278400
6037269700,268300
6037269800,324400
6037269901,231900
6037269902,196900
6037270100,263500
6037270200,216100
6037270300,213700
6037271100,349700
6037271200,318800
6037271300,326e3
6037271400,376200
6037271500,445800
6037271600,520200
6037271701,365e3
6037271702,393300
6037271801,280800
6037271802,242900
6037271900,362600
6037272100,356300
6037272200,283e3
6037272301,348100
6037272302,329800
6037273100,341100
6037273200,266400
6037273300,382500
6037273400,613200
6037273500,325600
6037273600,396800
6037273700,354300
6037273800,375800
6037273900,461700
6037274100,393300
6037274200,972700
6037275100,256800
6037275200,237100
6037275302,325300
6037275311,295400
6037275400,281400
6037275510,227400
6037275520,131300
6037275601,263e3
6037276000,345100
6037276100,281700
6037276400,371200
6037276500,361400
6037276601,557400
6037276602,329900
6037277000,395600
6037277100,271300
6037277200,137500
6037277400,252200
6037278000,267200
6037278100,583700
6037291110,197200
6037291120,152300
6037291130,147400
6037291210,164300
6037291220,185200
6037291300,192600
6037292000,182700
6037293201,174500
6037293202,174e3
6037293301,232e3
6037293302,214600
6037293304,182400
6037293305,229100
6037294110,160700
6037294120,117600
6037294200,172600
6037294300,161600
6037294410,149100
6037294420,158e3
6037294510,171300
6037294520,160300
6037294610,188400
6037294620,153900
6037294700,148500
6037294810,138800
6037294820,133e3
6037294830,152500
6037294900,144900
6037295101,248500
6037296100,48e3
6037296210,161e3
6037296220,145800
6037296300,297500
6037296400,265400
6037296500,190500
6037296600,153400
6037296900,204800
6037297000,303100
6037297110,164500
6037297120,181700
6037297200,236e3
6037297300,311400
6037297400,404900
6037297500,327100
6037297600,234500
6037300100,362200
6037300200,285700
6037300300,292e3
6037300400,262800
6037300501,252800
6037300502,263400
6037300600,268e3
6037300701,435200
6037300702,529e3
6037300800,366900
6037300901,443500
6037300902,341800
6013301000,210600
6037301000,342200
6037301100,356500
6037301202,312800
6037301203,323600
6037301204,187500
6037301300,509200
6037301400,352e3
6037301501,323700
6037301502,220400
6037301601,211700
6037301602,230100
6037301701,247100
6037301702,205400
6037301800,213200
6037301900,269800
6037302001,183100
6013302002,185600
6037302002,266700
6013302003,180400
6013302004,213e3
6037302102,237700
6037302103,183900
6037302104,167800
6037302201,232300
6037302202,224200
6037302301,196600
6037302302,225e3
6037302400,211300
6037302501,168900
6037302502,234200
6013303100,193500
6013303200,249400
6013304000,329900
6013305000,134e3
6013306001,147800
6013306002,183800
6013307101,186200
6013307102,135500
6013307201,147800
6013307202,114300
6013307204,168e3
6013307205,159200
6013308001,191500
6013308002,225600
6013309000,206800
6013310000,110100
6037310100,38e4
6037310200,319400
6037310300,334300
6037310400,253300
6037310500,181100
6037310600,248300
6037310701,149300
6037310702,201e3
6037310703,275e3
6037310800,251500
6037310900,229600
6013311000,119700
6037311000,219700
6037311100,213800
6037311200,22e4
6037311300,232400
6037311400,257e3
6037311500,254200
6037311600,252900
6037311700,280900
6037311800,230300
6013312000,141700
6013313101,167500
6013313102,171700
6013313103,182100
6013313201,146600
6013313202,177700
6013314102,145e3
6013314103,156800
6013314104,124500
6013314200,130800
6013315000,213500
6013316000,157100
6013317000,192900
6013318000,216100
6013319000,194100
6037320000,0
6013320001,189200
6013320002,280600
6037320100,151100
6037320200,141e3
6037320300,138400
6013321101,250500
6013321102,293e3
6013321103,293600
6013321200,216200
6013322000,302200
6013323000,253100
6013324000,238e3
6013325000,313200
6013326000,353600
6013327000,147200
6013328000,181300
6013329000,181e3
6013330000,189100
6013331000,232500
6013332000,223300
6013333100,258500
6013333200,244200
6013334001,223900
6013334003,311500
6013334004,241200
6013334005,240400
6013335000,221800
6013336101,191800
6013336102,111700
6013336200,179900
6013337100,360400
6013337200,263100
6013337300,370500
6013338100,255900
6013338201,397400
6013338202,300300
6013338301,482300
6013338302,453500
6013339000,309900
6013340001,336800
6013340002,383e3
6013341000,416700
6013342000,518800
6013343001,438600
6013343002,408700
6013343003,457700
6013344000,555100
6013345101,365500
6013345102,360600
6013345103,411600
6013345105,452500
6013345107,497200
6013345108,473900
6013345109,494500
6013345110,454400
6013345201,627100
6013345202,383e3
6013346101,496800
6013346102,8e5
6013346201,692900
6013346202,609300
6013347000,576300
6013348000,713400
6013349000,483600
6013350000,544900
6013351100,196300
6013351200,517800
6013352101,603800
6013352102,562700
6013352201,521800
6013352202,487900
6013353001,557500
6013353002,613600
6013354001,52e4
6013354002,796900
6013355101,235600
6013355104,668800
6013355106,230100
6013355200,232600
6013355301,280500
6013355302,526900
6013355303,450400
6013355304,335e3
6013355305,346600
6013356001,213600
6013356002,324e3
6013357000,199700
6013358000,182500
6013359101,203300
6013359102,207100
6013359202,254500
6013359203,229900
6013359204,273900
6013360100,265600
6013360200,202900
6013361000,199300
6013362000,231e3
6013363000,191300
6013364001,164400
6013364002,186e3
6013365001,160600
6013365002,96500
6013366001,156700
6013366002,144800
6013367100,171600
6013367200,141600
6013368000,137700
6013369001,145e3
6013369002,186e3
6013370000,215900
6013371000,161e3
6013372000,147600
6013373000,138500
6013374000,159700
6013375000,126300
6013376000,122300
6013377000,78600
6013378000,373600
6013379000,116100
6013380000,256200
6013381000,141400
6013382000,163400
6013383000,218e3
6013384000,283900
6013385100,415500
6013385200,295300
6013386000,243400
6013387000,239800
6013388000,258100
6013389100,269700
6013389200,154500
6013390100,336500
6013390200,317100
6013391000,426200
6013392000,414600
6001400100,695900
6001400200,470400
6037400203,265500
6037400204,340800
6037400205,468500
6037400206,291500
6001400300,391600
6037400302,219100
6037400303,244700
6037400304,190900
6001400400,394700
6037400401,364500
6037400402,231700
6001400500,229900
6037400500,448100
6001400600,265900
6037400602,165900
6037400603,147600
6037400604,167300
6001400700,176800
6001400800,162800
6037400800,205600
6001400900,137500
6037400900,199400
6001401000,162e3
6037401001,278500
6037401002,244700
6001401100,25e4
6037401101,210600
6037401102,187500
6001401200,310800
6037401201,213e3
6037401202,190800
6037401203,203800
6001401300,225e3
6037401302,298300
6037401311,170800
6037401312,206700
6001401400,130400
6001401500,118800
6037401500,192800
6001401600,118800
6037401601,237700
6037401602,177400
6037401603,207700
6001401700,123300
6037401701,228700
6037401703,166300
6037401704,137100
6001401800,107900
6037401800,241300
6001401900,141200
6037401901,141900
6037401902,289600
6001402000,137500
6037402000,159800
6001402100,170800
6037402101,130900
6037402102,140400
6001402200,133900
6037402200,167300
6001402300,181800
6037402301,126500
6037402302,113600
6001402400,184700
6037402401,116200
6037402402,121800
6037402403,116700
6037402404,0
6001402500,171e3
6037402501,114500
6037402502,125100
6001402600,181700
6037402600,140100
6001402700,156900
6037402702,12e4
6037402703,129300
6037402704,134700
6001402800,75e3
6037402801,98500
6037402802,120700
6001402900,0
6037402901,127600
6037402902,137600
6001403000,187500
6037403000,127900
6001403100,245300
6001403200,225e3
6037403200,0
6001403300,222300
6037403303,219300
6037403304,302100
6037403305,268400
6037403312,190300
6037403316,217700
6037403317,232100
6037403318,221500
6037403319,238e3
6037403320,333300
6037403321,232e3
6037403322,243100
6037403323,249800
6037403324,325100
